date,AMZN,DPZ,BTC-USD,NFLX,RELIANCE.NS,INFY.NS,TCS.NS,HDFCBANK.NS
03/03/2021,150.25,316.00653076171875,50538.2421875,520.7000122070312,1012.9637451171875,1235.160400390625,2890.670166015625,1523.342041015625
03/04/2021,148.8784942626953,313.91717529296875,48561.16796875,511.2900085449219,1000.8887329101562,1223.0252685546875,2881.78759765625,1489.934814453125
03/05/2021,150.0229949951172,313.6417236328125,48927.3046875,516.3900146484375,1002.19970703125,1210.4766845703125,2842.4306640625,1468.767333984375
03/08/2021,147.59750366210938,316.7473449707031,52246.5234375,493.3299865722656,1007.9037475585938,1227.989990234375,2841.391357421875,1458.6873779296875
03/09/2021,153.1425018310547,336.283447265625,54824.1171875,506.44000244140625,1007.8807373046875,1236.9993896484375,2882.968994140625,1499.966552734375
03/10/2021,152.8820037841797,339.9399108886719,56008.55078125,504.5400085449219,1003.6947021484375,1257.7760009765625,2901.86767578125,1493.4866943359375
03/12/2021,154.47450256347656,343.8619689941406,57332.08984375,518.02001953125,983.2938232421875,1263.9354248046875,2889.583251953125,1489.8387451171875
03/15/2021,154.08399963378906,345.63323974609375,55907.19921875,520.25,970.0918579101562,1262.7862548828125,2897.33154296875,1467.4713134765625
03/16/2021,154.59300231933594,348.5279846191406,56804.90234375,524.030029296875,966.2738647460938,1272.3472900390625,2938.81494140625,1451.6318359375
03/17/2021,156.7864990234375,345.89984130859375,58870.89453125,524.4400024414062,945.4589233398438,1275.105224609375,2941.555419921875,1435.50390625
03/18/2021,151.39950561523438,346.4426574707031,57858.921875,504.7900085449219,924.1839599609375,1229.23095703125,2869.314208984375,1431.3280029296875
03/19/2021,153.7480010986328,346.3283386230469,58346.65234375,512.1799926757812,957.7178344726562,1235.9879150390625,2882.260498046875,1437.56787109375
03/22/2021,155.5435028076172,351.679931640625,54529.14453125,523.1099853515625,948.7018432617188,1260.2122802734375,2957.3359375,1410.3525390625
03/23/2021,156.875,356.53631591796875,54738.9453125,535.0900268554688,960.2478637695312,1260.9017333984375,2969.572998046875,1440.1119384765625
03/24/2021,154.35350036621094,348.72796630859375,52774.265625,520.8099975585938,941.7559204101562,1244.53759765625,2949.256591796875,1419.6163330078125
03/25/2021,152.31300354003906,350.0421447753906,51704.16015625,502.8599853515625,916.06494140625,1226.197265625,2896.103759765625,1404.7845458984375
03/26/2021,152.60150146484375,354.0795593261719,55137.3125,508.04998779296875,917.5369262695312,1228.4034423828125,2897.946533203125,1431.6160888671875
03/30/2021,152.76449584960938,350.54681396484375,58917.69140625,513.3900146484375,933.4758911132812,1273.54248046875,2984.644775390625,1491.518798828125
03/31/2021,154.70399475097656,350.2229919433594,58918.83203125,521.6599731445312,921.4238891601562,1257.6842041015625,3002.8818359375,1433.8720703125
04/01/2021,158.0500030517578,355.54595947265625,59095.80859375,539.4199829101562,930.0488891601562,1273.4503173828125,2990.7392578125,1427.2481689453125
04/05/2021,161.3365020751953,353.88909912109375,59057.87890625,540.6699829101562,916.593994140625,1296.157958984375,3060.5703125,1391.5849609375
04/06/2021,161.1909942626953,362.4972839355469,58192.359375,544.530029296875,912.7760009765625,1297.2152099609375,3084.95068359375,1382.609130859375
04/07/2021,163.96949768066406,364.0399169921875,56048.9375,546.989990234375,921.3089599609375,1314.820068359375,3091.280517578125,1389.281005859375
04/08/2021,164.96499633789062,365.5825500488281,58323.953125,554.5800170898438,922.4589233398438,1323.6915283203125,3134.700927734375,1375.4573974609375
04/09/2021,168.61000061035156,371.7054443359375,58245.00390625,555.3099975585938,911.740966796875,1324.794921875,3139.33154296875,1364.849609375
04/12/2021,168.96949768066406,371.9625549316406,59893.453125,552.780029296875,879.1270141601562,1310.729248046875,3067.79931640625,1312.3388671875
04/13/2021,170.0,376.066650390625,63503.45703125,553.72998046875,888.6260375976562,1284.4365234375,2933.145751953125,1344.30615234375
04/15/2021,168.95449829101562,374.2193908691406,63314.01171875,549.219970703125,894.3759765625,1250.972900390625,3041.719482421875,1372.865234375
04/16/2021,169.9720001220703,375.97149658203125,61572.7890625,546.5399780273438,888.7639770507812,1244.53759765625,3019.2294921875,1371.473388671875
04/19/2021,168.60049438476562,378.951904296875,55724.265625,554.4400024414062,874.780029296875,1252.6279296875,2987.7158203125,1355.873779296875
04/20/2021,166.7344970703125,379.0376281738281,56473.03125,549.5700073242188,874.5270385742188,1242.3310546875,2971.41552734375,1335.71435546875
04/22/2021,165.45199584960938,379.71380615234375,51762.2734375,508.7799987792969,876.9420166015625,1242.1014404296875,2947.082763671875,1365.569580078125
04/23/2021,167.04400634765625,378.7138977050781,51093.65234375,505.54998779296875,875.9990844726562,1226.197265625,2938.295166015625,1357.5538330078125
04/26/2021,170.4499969482422,381.0944519042969,54021.75390625,510.29998779296875,891.4089965820312,1235.160400390625,2930.07470703125,1348.577880859375
04/27/2021,170.8715057373047,381.8753356933594,55033.1171875,505.54998779296875,914.7769775390625,1239.7113037109375,2959.556396484375,1381.1212158203125
04/28/2021,172.9250030517578,384.6558532714844,54824.703125,506.5199890136719,918.7559204101562,1246.6063232421875,2952.091552734375,1417.6964111328125
04/29/2021,173.5655059814453,396.11126708984375,53555.109375,509.0,931.0609130859375,1246.927978515625,2943.728515625,1413.568359375
04/30/2021,173.37100219726562,402.1674499511719,57750.17578125,513.469970703125,917.4679565429688,1245.08935546875,2868.510986328125,1355.7777099609375
05/03/2021,169.32449340820312,412.880126953125,57200.29296875,509.1099853515625,901.1610107421875,1242.974853515625,2869.78662109375,1357.8416748046875
05/04/2021,165.593505859375,413.260986328125,53333.5390625,503.17999267578125,881.6339721679688,1222.152099609375,2881.8349609375,1332.7862548828125
05/05/2021,163.52699279785156,411.2613220214844,57424.0078125,496.0799865722656,883.2440185546875,1233.2760009765625,2925.2548828125,1346.4659423828125
05/06/2021,165.31849670410156,409.49017333984375,56396.515625,499.54998779296875,888.2579956054688,1251.75439453125,2940.13818359375,1344.8341064453125
05/07/2021,164.58050537109375,411.81365966796875,57356.40234375,503.8399963378906,888.60302734375,1243.4344482421875,2960.406982421875,1358.129638671875
05/10/2021,159.52450561523438,410.4805908203125,55859.796875,486.69000244140625,886.0499877929688,1231.4832763671875,2972.313232421875,1363.025634765625
05/11/2021,161.19549560546875,402.1674499511719,56704.57421875,495.0799865722656,889.2470092773438,1223.3013916015625,2950.673828125,1347.3779296875
05/12/2021,157.5970001220703,405.11932373046875,49150.53515625,484.9800109863281,880.0469970703125,1219.94580078125,2917.600830078125,1343.4901123046875
05/14/2021,161.14500427246094,406.8810119628906,49880.53515625,493.3699951171875,891.156005859375,1210.200927734375,2883.48876953125,1331.34619140625
05/17/2021,163.51950073242188,412.1849365234375,43537.51171875,488.94000244140625,901.759033203125,1222.152099609375,2900.734130859375,1382.609130859375
05/18/2021,161.61399841308594,412.1849365234375,42909.40234375,486.2799987792969,914.4549560546875,1231.89697265625,2918.73486328125,1417.600341796875
05/19/2021,161.58999633789062,411.3185119628906,37002.44140625,487.70001220703125,918.6409301757812,1229.1390380859375,2912.30908203125,1399.8408203125
05/20/2021,162.38400268554688,408.4522399902344,40782.73828125,501.6700134277344,913.281982421875,1231.2535400390625,2891.52001953125,1375.4573974609375
05/21/2021,160.1540069580078,407.22381591796875,37304.69140625,497.8900146484375,921.1709594726562,1245.2271728515625,2910.891845703125,1437.3759765625
05/24/2021,162.24949645996094,400.7962646484375,38705.98046875,502.8999938964844,913.3969116210938,1239.2974853515625,2911.83740234375,1449.51953125
05/25/2021,162.95249938964844,400.9295959472656,38402.22265625,501.3399963378906,903.0469970703125,1251.75439453125,2956.940673828125,1419.76025390625
05/26/2021,163.25799560546875,400.59625244140625,39294.19921875,502.3599853515625,906.220947265625,1284.5283203125,2999.197021484375,1417.9365234375
05/27/2021,161.5054931640625,403.7196350097656,38436.96875,503.8599853515625,909.0039672851562,1289.1248779296875,3019.6123046875,1423.3123779296875
05/28/2021,161.15350341796875,406.4810485839844,35697.60546875,502.80999755859375,963.6058349609375,1291.6993408203125,2985.04833984375,1443.27978515625
06/01/2021,160.9324951171875,402.7958984375,36684.92578125,499.0799865722656,997.6917724609375,1289.0506591796875,2993.973876953125,1451.199462890625
06/02/2021,161.69949340820312,405.84307861328125,37575.1796875,499.239990234375,1012.57275390625,1281.1058349609375,2971.6123046875,1443.807861328125
06/03/2021,159.35049438476562,404.8146667480469,39208.765625,489.42999267578125,1016.4367065429688,1291.327392578125,2982.81689453125,1459.695556640625
06/04/2021,160.31100463867188,410.5471496582031,36894.40625,494.739990234375,1007.6277465820312,1287.6104736328125,2985.190673828125,1440.8797607421875
06/07/2021,159.90049743652344,417.0032958984375,33560.70703125,494.6600036621094,1024.6016845703125,1291.327392578125,3022.650634765625,1439.823974609375
06/08/2021,163.20550537109375,422.1835021972656,33472.6328125,492.3900146484375,1018.7137451171875,1312.9788818359375,3038.745849609375,1423.6962890625
06/09/2021,164.0574951171875,421.5645446777344,37345.12109375,485.80999755859375,1000.4977416992188,1315.16259765625,3038.840576171875,1421.0562744140625
06/10/2021,167.4824981689453,427.01123046875,36702.59765625,487.2699890136719,1004.1777954101562,1323.52587890625,3054.556396484375,1421.7763671875
06/11/2021,167.3415069580078,431.3249206542969,37334.3984375,488.7699890136719,1018.0466918945312,1344.52685546875,3108.681884765625,1426.8641357421875
06/14/2021,169.19349670410156,427.6417541503906,40218.4765625,499.8900146484375,1032.6517333984375,1358.37255859375,3111.10302734375,1420.240234375
06/15/2021,169.156494140625,425.3515625,40406.26953125,491.8999938964844,1034.9976806640625,1369.61669921875,3098.188720703125,1430.6080322265625
06/16/2021,170.7624969482422,427.0977783203125,38347.0625,492.4100036621094,1017.3336791992188,1375.84228515625,3109.203369140625,1425.1842041015625
06/17/2021,174.46200561523438,436.267822265625,38053.50390625,498.3399963378906,1019.1967163085938,1389.50244140625,3150.41455078125,1407.424560546875
06/18/2021,174.34500122070312,439.1209411621094,35787.24609375,500.7699890136719,1023.7966918945312,1396.9365234375,3130.99609375,1420.576416015625
06/21/2021,172.697998046875,438.4242858886719,31676.693359375,497.0,1029.1326904296875,1394.1485595703125,3108.0166015625,1429.1201171875
06/22/2021,175.27200317382812,438.767822265625,32505.66015625,508.82000732421875,1023.8426513671875,1404.8812255859375,3134.699462890625,1424.4163818359375
06/23/2021,175.1909942626953,435.83843994140625,33723.02734375,512.739990234375,1014.458740234375,1396.797119140625,3096.906494140625,1426.0482177734375
06/24/2021,172.45399475097656,438.7582702636719,34662.4375,518.0599975585938,990.6077880859375,1448.881103515625,3203.4482421875,1445.9677734375
06/25/2021,170.072998046875,437.0121154785156,31637.779296875,527.0700073242188,968.0447998046875,1462.81982421875,3210.284423828125,1454.463623046875
06/28/2021,172.1945037841797,442.3079528808594,34434.3359375,533.030029296875,959.557861328125,1460.58984375,3168.456298828125,1447.9837646484375
06/29/2021,172.40699768066406,442.2317199707031,35867.77734375,533.5,960.3858642578125,1452.458984375,3172.349609375,1448.1766357421875
06/30/2021,172.00799560546875,445.1324768066406,35040.8359375,528.2100219726562,970.8968505859375,1468.952880859375,3177.002685546875,1444.1754150390625
07/01/2021,171.64849853515625,444.6839904785156,33572.1171875,533.5399780273438,965.0548706054688,1449.9964599609375,3172.966552734375,1433.42529296875
07/02/2021,175.5489959716797,452.52764892578125,33897.046875,533.97998046875,979.3607788085938,1456.872802734375,3157.725830078125,1427.3031005859375
07/06/2021,183.78700256347656,454.7890930175781,34235.1953125,541.6400146484375,977.4058227539062,1451.6689453125,3097.760986328125,1479.6553955078125
07/07/2021,184.82899475097656,456.2872009277344,33855.328125,535.9600219726562,970.6207885742188,1453.899169921875,3109.773193359375,1484.2833251953125
07/08/2021,186.57049560546875,452.8234558105469,32877.37109375,530.760009765625,962.5938720703125,1450.3214111328125,3094.1533203125,1465.9166259765625
07/09/2021,185.9669952392578,455.69561767578125,33798.01171875,535.97998046875,952.7498779296875,1452.3194580078125,3046.342529296875,1448.1282958984375
07/12/2021,185.92750549316406,458.1288757324219,33155.84765625,537.3099975585938,958.6838989257812,1438.334228515625,3032.051513671875,1433.6663818359375
07/13/2021,183.8679962158203,463.44384765625,32702.025390625,540.6799926757812,965.85986328125,1435.639404296875,3026.781005859375,1447.983642578125
07/14/2021,184.08399963378906,463.100341796875,32822.34765625,547.9500122070312,959.557861328125,1465.3289794921875,3052.41943359375,1445.380615234375
07/15/2021,181.55999755859375,462.642333984375,31780.73046875,542.9500122070312,957.87890625,1468.952880859375,3048.0419921875,1466.15771484375
07/16/2021,178.68150329589844,460.5811767578125,31421.5390625,530.3099975585938,971.7018432617188,1445.396484375,3040.286865234375,1467.7484130859375
07/19/2021,177.47950744628906,456.5830993652344,30817.83203125,532.280029296875,965.5148315429688,1432.6192626953125,3030.580078125,1418.240234375
07/20/2021,178.6595001220703,453.2242126464844,29807.34765625,531.0499877929688,963.1458129882812,1440.378662109375,3050.754150390625,1391.38916015625
07/22/2021,181.90150451660156,514.1510009765625,32313.10546875,511.7699890136719,975.5198364257812,1477.6876220703125,3060.794189453125,1396.739990234375
07/23/2021,182.83200073242188,501.3931884765625,33581.55078125,515.4099731445312,968.6198120117188,1477.920166015625,3057.462890625,1391.0035400390625
07/26/2021,184.99099731445312,509.85711669921875,37337.53515625,516.489990234375,955.348876953125,1490.41845703125,3042.9033203125,1383.0975341796875
07/27/2021,181.3195037841797,513.3779296875,39406.94140625,518.9099731445312,945.2978515625,1489.1640625,3029.009033203125,1388.1109619140625
07/28/2021,181.51600646972656,500.55328369140625,39995.90625,519.2999877929688,937.1788940429688,1491.9981689453125,3043.14111328125,1366.46630859375
07/29/2021,179.99600219726562,502.0801086425781,40008.421875,514.25,944.4928588867188,1502.5916748046875,3041.238037109375,1367.382080078125
07/30/2021,166.37950134277344,501.4312438964844,42235.546875,517.5700073242188,936.2359619140625,1496.551513671875,3014.2587890625,1375.2879638671875
08/02/2021,166.57400512695312,506.0782775878906,39201.9453125,515.1500244140625,953.347900390625,1516.1123046875,3063.69677734375,1371.6243896484375
08/03/2021,168.31199645996094,515.725341796875,38152.98046875,510.82000732421875,960.3628540039062,1538.0887451171875,3126.028564453125,1383.2420654296875
08/04/2021,167.73599243164062,512.1088256835938,39747.50390625,517.3499755859375,967.7228393554688,1532.5599365234375,3115.6083984375,1412.7447509765625
08/05/2021,168.79949951171875,510.9639892578125,40869.5546875,524.8900146484375,981.7528076171875,1536.5556640625,3125.12451171875,1431.5933837890625
08/06/2021,167.2469940185547,509.01727294921875,42816.5,520.5499877929688,960.9608764648438,1533.4427490234375,3149.724365234375,1439.11376953125
08/09/2021,167.093505859375,505.2289733886719,46365.40234375,519.969970703125,955.48681640625,1545.6158447265625,3162.000244140625,1449.9603271484375
08/10/2021,166.03399658203125,495.17156982421875,45585.03125,515.8400268554688,960.5007934570312,1558.57861328125,3172.65869140625,1453.57568359375
08/11/2021,164.60549926757812,491.7364196777344,45593.63671875,512.4000244140625,973.955810546875,1558.8575439453125,3182.460693359375,1441.3311767578125
08/12/2021,165.1750030517578,492.833740234375,44428.2890625,510.7200012207031,970.8278198242188,1570.054931640625,3189.645751953125,1447.5498046875
08/13/2021,164.69850158691406,493.34912109375,47793.3203125,515.9199829101562,986.9967651367188,1591.055908203125,3295.896240234375,1471.46044921875
08/16/2021,164.94949340820312,489.69439697265625,46004.484375,517.9199829101562,999.8077392578125,1583.807861328125,3304.98388671875,1475.7025146484375
08/17/2021,162.09800720214844,503.5877685546875,44695.359375,518.9099731445312,995.5527954101562,1618.42236328125,3381.21044921875,1460.3245849609375
08/18/2021,160.06100463867188,501.5552978515625,44801.1875,521.8699951171875,999.416748046875,1610.80224609375,3388.34716796875,1458.7337646484375
08/20/2021,159.99749755859375,486.1923828125,49339.17578125,546.8800048828125,988.1928100585938,1610.337646484375,3387.34814453125,1460.4210205078125
08/23/2021,163.2935028076172,486.1923828125,49546.1484375,553.3300170898438,994.6787719726562,1615.7275390625,3461.480712890625,1469.917724609375
08/24/2021,165.28900146484375,478.6158752441406,47706.1171875,553.4099731445312,1004.499755859375,1599.0938720703125,3438.45068359375,1502.939208984375
08/25/2021,164.95899963378906,488.6924133300781,48960.7890625,547.5800170898438,1013.1937255859375,1612.7540283203125,3482.035888671875,1501.541259765625
08/26/2021,165.8000030517578,487.2134094238281,46942.21875,550.1199951171875,1026.004638671875,1605.459228515625,3494.263916015625,1499.0345458984375
08/27/2021,167.48150634765625,488.434814453125,49058.66796875,558.9199829101562,1024.6016845703125,1587.8966064453125,3540.228515625,1492.912353515625
08/30/2021,171.07850646972656,493.5685119628906,47054.984375,566.1799926757812,1044.3126220703125,1577.906982421875,3522.2900390625,1512.0020751953125
08/31/2021,173.5395050048828,493.22503662109375,47166.6875,569.1900024414062,1038.7467041015625,1585.712646484375,3603.321533203125,1524.6805419921875
09/01/2021,173.9499969482422,491.80316162109375,48847.02734375,582.0700073242188,1042.8636474609375,1559.043212890625,3535.279541015625,1522.462890625
09/02/2021,173.156005859375,493.60662841796875,49327.72265625,588.5499877929688,1055.421630859375,1569.5904541015625,3651.189208984375,1532.0079345703125
09/03/2021,173.90249633789062,490.9444274902344,50025.375,590.530029296875,1098.70751953125,1580.3231201171875,3656.23291015625,1519.5224609375
09/07/2021,175.46449279785156,490.48651123046875,46811.12890625,606.7100219726562,1122.8115234375,1585.898681640625,3631.346923828125,1512.9661865234375
09/08/2021,176.27499389648438,497.4998779296875,46091.390625,606.0499877929688,1118.41845703125,1573.44677734375,3591.61669921875,1519.85986328125
09/09/2021,174.20799255371094,492.4902038574219,46391.421875,597.5399780273438,1115.7735595703125,1571.9134521484375,3608.031982421875,1512.3397216796875
09/13/2021,172.85850524902344,487.7000732421875,44963.07421875,589.2899780273438,1090.91064453125,1572.192138671875,3659.372802734375,1499.7578125
09/14/2021,172.5,484.64093017578125,47092.4921875,577.760009765625,1089.484619140625,1566.84912109375,3697.962158203125,1493.0087890625
09/15/2021,173.7895050048828,483.3026123046875,48176.34765625,582.8699951171875,1094.015625,1590.35888671875,3763.291748046875,1491.321533203125
09/16/2021,174.41200256347656,488.7037658691406,47783.359375,586.5,1116.969482421875,1581.809814453125,3714.520263671875,1503.999755859375
09/17/2021,173.12600708007812,481.37152099609375,47267.51953125,589.3499755859375,1099.6505126953125,1571.634765625,3642.71923828125,1525.4036865234375
09/20/2021,167.7864990234375,475.17681884765625,42843.80078125,575.4299926757812,1101.3985595703125,1568.4287109375,3638.579833984375,1503.9033203125
09/21/2021,167.18150329589844,476.2188415527344,40693.67578125,573.1400146484375,1106.1595458984375,1596.8636474609375,3676.12158203125,1496.2867431640625
09/22/2021,169.00250244140625,473.7045593261719,43574.5078125,590.6500244140625,1118.027587890625,1595.42333984375,3675.36083984375,1478.69140625
09/23/2021,170.8000030517578,471.1138610839844,44895.09765625,593.260009765625,1145.3514404296875,1619.2584228515625,3682.1171875,1513.689453125
09/24/2021,171.2760009765625,468.274658203125,42839.75,592.3900146484375,1142.0394287109375,1639.0513916015625,3684.06787109375,1544.10791015625
09/27/2021,170.2899932861328,465.7796325683594,42235.73046875,592.6400146484375,1161.244384765625,1599.3726806640625,3651.37939453125,1566.8131103515625
09/28/2021,165.79800415039062,463.5616760253906,41034.54296875,583.8499755859375,1172.100341796875,1567.7318115234375,3596.374755859375,1557.1236572265625
09/29/2021,165.05599975585938,461.73577880859375,41564.36328125,599.0599975585938,1162.8084716796875,1572.517333984375,3608.507568359375,1536.683837890625
09/30/2021,164.2519989013672,455.9617004394531,43790.89453125,610.3400268554688,1158.8524169921875,1556.673828125,3592.94873046875,1537.7445068359375
10/01/2021,164.16299438476562,454.1549377441406,48116.94140625,613.1500244140625,1160.8994140625,1547.3348388671875,3549.792236328125,1525.933837890625
10/04/2021,159.48899841308594,450.1780700683594,49112.90234375,603.3499755859375,1175.826416015625,1559.9725341796875,3590.807861328125,1528.87451171875
10/05/2021,161.0500030517578,453.72467041015625,51514.8125,634.8099975585938,1200.2293701171875,1573.028564453125,3647.90625,1538.2265625
10/06/2021,163.10049438476562,461.4107666015625,55361.44921875,639.0999755859375,1177.5283203125,1555.140625,3626.58935546875,1556.97900390625
10/07/2021,165.1215057373047,461.4585266113281,53805.984375,631.8499755859375,1183.3013916015625,1571.35595703125,3704.623046875,1552.73681640625
10/08/2021,164.43099975585938,459.173828125,53967.84765625,632.6599731445312,1228.7723388671875,1601.881591796875,3745.3056640625,1545.1683349609375
10/11/2021,162.31500244140625,458.3708190917969,57484.7890625,627.0399780273438,1220.2161865234375,1571.3092041015625,3507.349609375,1575.201171875
10/12/2021,162.3665008544922,458.9156188964844,56041.05859375,624.9400024414062,1227.1851806640625,1565.919921875,3476.18310546875,1571.1517333984375
10/13/2021,164.21400451660156,455.31158447265625,57401.09765625,629.760009765625,1239.6741943359375,1588.26806640625,3478.419677734375,1580.600341796875
10/14/2021,164.9929962158203,456.4588928222656,57321.5234375,633.7999877929688,1242.18115234375,1594.3548583984375,3443.38037109375,1626.878662109375
10/18/2021,172.33700561523438,439.65277099609375,62026.078125,637.969970703125,1245.4932861328125,1665.349365234375,3477.41796875,1610.39208984375
10/19/2021,172.20750427246094,444.8819580078125,64261.9921875,639.0,1256.648193359375,1693.2266845703125,3465.0234375,1628.1319580078125
10/20/2021,170.7530059814453,438.3908386230469,65992.8359375,625.1400146484375,1242.18115234375,1674.82763671875,3440.900634765625,1613.8145751953125
10/21/2021,171.75050354003906,447.35791015625,62210.171875,653.1599731445312,1206.3472900390625,1629.5732421875,3368.104248046875,1616.1767578125
10/22/2021,166.77749633789062,443.88775634765625,60692.265625,664.780029296875,1208.601318359375,1598.1181640625,3336.020263671875,1620.4671630859375
10/25/2021,166.01849365234375,445.7136535644531,63039.82421875,671.6599731445312,1196.8253173828125,1586.735107421875,3330.394287109375,1597.5689697265625
10/26/2021,168.80349731445312,445.2738952636719,60363.79296875,668.52001953125,1224.0802001953125,1597.187744140625,3320.526611328125,1593.4715576171875
10/27/2021,169.62449645996094,459.1260070800781,58482.38671875,662.9199829101562,1208.601318359375,1620.8592529296875,3327.343505859375,1583.87841796875
10/28/2021,172.32850646972656,458.22735595703125,60622.13671875,674.0499877929688,1195.353271484375,1597.3753662109375,3262.412353515625,1536.4429931640625
10/29/2021,168.6215057373047,467.44293212890625,62227.96484375,690.3099975585938,1166.6724853515625,1563.4854736328125,3239.62451171875,1526.0784912109375
11/01/2021,165.90550231933594,465.9230041503906,61004.40625,681.1699829101562,1167.385498046875,1593.7662353515625,3314.614990234375,1547.723388671875
11/02/2021,165.6374969482422,465.4353942871094,63226.40234375,677.719970703125,1150.3653564453125,1591.7503662109375,3322.0517578125,1549.121337890625
11/03/2021,169.1999969482422,463.8962707519531,62970.046875,688.2899780273438,1142.4534912109375,1596.0628662109375,3329.72705078125,1524.728759765625
11/04/2021,173.85000610351562,486.9544372558594,61452.23046875,668.4000244140625,1149.4683837890625,1601.8751220703125,3345.36376953125,1536.7802734375
11/08/2021,174.44900512695312,474.80401611328125,67566.828125,651.4500122070312,1150.8944091796875,1628.874755859375,3339.738525390625,1542.8544921875
11/09/2021,178.81149291992188,476.5438232421875,66971.828125,655.989990234375,1159.9793701171875,1633.5621337890625,3342.55126953125,1515.8587646484375
11/10/2021,174.1024932861328,473.3508605957031,64995.23046875,646.9099731445312,1172.951416015625,1631.359130859375,3322.147216796875,1499.468505859375
11/11/2021,173.625,484.64093017578125,64949.9609375,657.5800170898438,1175.0904541015625,1624.937255859375,3325.86572265625,1492.7677001953125
11/12/2021,176.25750732421875,490.70184326171875,64155.94140625,682.6099853515625,1192.8233642578125,1668.9051513671875,3361.953857421875,1497.2991943359375
11/15/2021,177.28399658203125,494.5448303222656,63557.87109375,679.3300170898438,1185.785400390625,1675.420654296875,3387.93603515625,1501.396728515625
11/16/2021,177.03500366210938,502.1258239746094,60161.24609375,687.4000244140625,1158.2314453125,1680.248779296875,3390.891357421875,1492.4783935546875
11/17/2021,177.4499969482422,508.08148193359375,60368.01171875,691.6900024414062,1133.4375,1675.701904296875,3357.9970703125,1475.895263671875
11/18/2021,184.80299377441406,513.1958618164062,56942.13671875,682.02001953125,1137.7154541015625,1668.1552734375,3313.947265625,1484.18701171875
11/22/2021,178.6284942626953,509.8786926269531,56289.2890625,659.2000122070312,1087.322509765625,1649.40576171875,3297.4521484375,1460.99951171875
11/23/2021,179.0019989013672,508.492431640625,57569.07421875,654.0599975585938,1097.488525390625,1628.312255859375,3303.030029296875,1461.1923828125
11/24/2021,179.02049255371094,510.4712829589844,56280.42578125,658.2899780273438,1081.6416015625,1589.9693603515625,3283.054931640625,1463.602783203125
11/26/2021,175.22799682617188,506.5519104003906,53569.765625,665.6400146484375,1109.7935791015625,1585.8912353515625,3286.43994140625,1436.46240234375
11/29/2021,178.07850646972656,510.4427490234375,57806.56640625,663.8400268554688,1123.0875244140625,1590.2972412109375,3339.023193359375,1447.4051513671875
11/30/2021,175.35350036621094,501.0645751953125,57005.42578125,641.9000244140625,1106.4814453125,1605.5784912109375,3364.90966796875,1439.9814453125
12/01/2021,172.18600463867188,489.1244812011719,57229.828125,617.77001953125,1134.8175048828125,1607.687744140625,3411.295654296875,1450.683349609375
12/02/2021,171.8679962158203,501.8867492675781,56477.81640625,616.469970703125,1142.1083984375,1638.9527587890625,3473.3662109375,1471.026611328125
12/03/2021,169.489501953125,498.7989501953125,53598.24609375,602.1300048828125,1107.79248046875,1627.046630859375,3471.030029296875,1459.26416015625
12/06/2021,171.36849975585938,494.3153381347656,50582.625,612.6900024414062,1086.7935791015625,1589.31298828125,3371.822998046875,1449.86376953125
12/07/2021,176.1645050048828,513.7695922851562,50700.0859375,625.5800170898438,1095.6485595703125,1604.640869140625,3417.683837890625,1470.9781494140625
12/08/2021,176.1580047607422,510.6529541015625,50504.796875,628.0800170898438,1112.323486328125,1643.7337646484375,3458.110107421875,1498.0704345703125
12/09/2021,174.17100524902344,506.94378662109375,47672.12109375,611.0,1129.9644775390625,1653.202392578125,3434.13134765625,1472.0869140625
12/10/2021,172.21200561523438,510.8919982910156,47243.3046875,611.6599731445312,1131.114501953125,1649.2650146484375,3467.55029296875,1467.9412841796875
12/13/2021,169.5675048828125,513.70263671875,46737.48046875,604.5599975585938,1108.4365234375,1635.577880859375,3441.66357421875,1456.9503173828125
12/14/2021,169.0915069580078,500.9945373535156,46612.6328125,597.989990234375,1094.8665771484375,1642.60888671875,3455.155029296875,1448.5621337890625
12/15/2021,173.31500244140625,501.73187255859375,48896.72265625,605.0399780273438,1091.6695556640625,1625.781005859375,3404.1923828125,1446.2000732421875
12/16/2021,168.87100219726562,509.661376953125,47665.42578125,591.0599975585938,1105.79150390625,1660.8428955078125,3414.919189453125,1446.29638671875
12/17/2021,170.0175018310547,506.0030212402344,46202.14453125,586.72998046875,1076.6046142578125,1707.0137939453125,3417.540771484375,1420.2166748046875
12/20/2021,167.07899475097656,508.1385498046875,46880.27734375,593.739990234375,1047.5787353515625,1686.4364013671875,3391.368408203125,1374.516845703125
12/21/2021,170.41700744628906,507.5160827636719,48936.61328125,604.9199829101562,1063.172607421875,1698.3421630859375,3440.376220703125,1390.0875244140625
12/22/2021,171.03700256347656,512.1798706054688,48628.51171875,614.239990234375,1088.403564453125,1710.6231689453125,3461.781494140625,1393.3656005859375
12/23/2021,171.06849670410156,522.7236328125,50784.5390625,614.0900268554688,1088.0125732421875,1741.46630859375,3492.24462890625,1392.304931640625
12/27/2021,169.66949462890625,533.6121215820312,50640.41796875,613.1199951171875,1090.3126220703125,1749.481689453125,3524.09033203125,1398.7647705078125
12/28/2021,170.66099548339844,534.1484375,47588.85546875,610.7100219726562,1103.261474609375,1769.9658203125,3534.054443359375,1408.4061279296875
12/29/2021,169.2010040283203,538.582275390625,46444.7109375,610.5399780273438,1105.1475830078125,1767.6689453125,3522.755615234375,1401.705322265625
